 2.150911
 2.161298
 2.199769
 2.268052
 2.435099
 2.584610
 2.810607
 3.041323
 3.324893
 3.638372
 3.686566
 3.808122
 3.546602
 3.526047
 3.529345
 3.535891
 3.520513
 3.554632
 3.574678
 3.596610
 3.596726
 3.572031
 3.601025
 3.552457
 3.583859
 3.451262
 3.436695
 3.446675
 3.181909
 3.034235
