 0.936348
 0.946634
 0.971369
 0.995970
 1.073335
 1.199098
 1.361321
 1.543128
 1.984100
 2.240503
 2.262178
 2.342034
 2.198038
 2.192945
 2.199632
 2.203314
 2.194015
 2.192163
 2.250986
 2.278475
 2.240071
 2.235856
 2.253082
 2.241681
 2.265701
 2.265792
 2.340988
 2.430888
 2.438237
 2.483675
