-85.38201
-84.89488
-83.11452
-82.46302
-93.16455
-95.70445
-94.20824
-90.81551
-92.71718
-84.69609
-81.51301
-88.25181
-82.87212
-74.01920
-70.22530
-69.78542
-70.24973
-66.89115
-67.53609
-61.86493
-64.92390
-66.36838
-64.21549
-64.87248
-58.72175
-59.28268
-58.64355
-53.33029
-51.42659
-54.27373
