-174.6785
-168.4198
-165.3002
-158.1084
-158.0041
-145.2044
-128.5890
-114.9772
-113.5975
-90.09172
-89.00448
-96.71101
-90.82490
-75.26156
-63.03394
-54.51495
-49.13238
-46.91251
-38.95447
-25.38597
-25.56992
-28.71226
-28.73416
-32.09109
-35.93438
-56.70283
-64.69152
-57.37121
-53.93638
-45.19846
